InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538540,47566,PARTY BUNTING,1,2011-07-13 11:20:00,4.43,15036.0,EIRE
538541,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-02-01 11:00:00,2.82,15384.0,EIRE
538542,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-11-26 14:26:00,4.17,15780.0,United Kingdom
538543,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-04-06 16:51:00,8.09,15162.0,United Kingdom
538544,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2011-07-24 17:40:00,0.56,15081.0,United Kingdom
538545,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-20 13:24:00,1.97,15127.0,United Kingdom
538546,47566,PARTY BUNTING,3,2011-11-19 13:52:00,4.77,,United Kingdom
538547,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2011-10-30 09:49:00,4.59,15757.0,Spain
538548,21754,HOME BUILDING BLOCK WORD,1,2011-09-28 17:20:00,5.37,15578.0,Netherlands
538549,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-07-07 14:17:00,0.5,15514.0,United Kingdom
538550,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-10-14 14:57:00,2.56,,United Kingdom
538551,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-22 11:43:00,13.55,15456.0,United Kingdom
538552,21754,HOME BUILDING BLOCK WORD,1,2011-03-18 17:24:00,5.46,15342.0,United Kingdom
538553,21212,PACK OF 72 RETRO SPOT CAKE CASES,12,2011-10-01 11:39:00,0.6,15142.0,United Kingdom
538554,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-10-19 12:56:00,0.55,15507.0,United Kingdom
538555,22629,SPACEBOY LUNCH BOX,2,2011-11-13 10:21:00,1.83,15029.0,United Kingdom
538556,22720,,1,2011-03-10 08:15:00,5.01,15473.0,United Kingdom
538557,85099B,JUMBO BAG RED RETROSPOT,1,2011-08-17 15:18:00,1.83,15678.0,United Kingdom
538558,23203,JUMBO BAG DOILY PATTERNS,2,2011-10-21 10:28:00,2.17,15538.0,Netherlands
538559,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-10-18 11:38:00,4.63,15172.0,Germany
538560,23203,JUMBO BAG DOILY PATTERNS,1,2011-07-10 17:48:00,1.88,,United Kingdom
538561,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-11-19 17:10:00,4.62,15281.0,United Kingdom
538562,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-07 16:15:00,2.04,15752.0,United Kingdom
538563,20725,LUNCH BAG RED RETROSPOT,2,2011-11-17 14:30:00,1.53,15084.0,United Kingdom
538564,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-09-16 16:14:00,2.34,15683.0,Spain
538565,85099B,JUMBO BAG RED RETROSPOT,2,2011-10-12 11:55:00,1.86,15143.0,United Kingdom
538566,21754,HOME BUILDING BLOCK WORD,6,2011-07-14 12:33:00,5.76,,United Kingdom
538567,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-10-17 12:10:00,0.55,15024.0,United Kingdom
538568,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-10-19 13:50:00,0.51,15209.0,United Kingdom
538569,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-10-24 16:44:00,2.56,15367.0,United Kingdom
538570,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-12 12:46:00,13.09,15051.0,United Kingdom
538571,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-10-25 16:46:00,2.64,15662.0,United Kingdom
538572,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-10-25 17:39:00,4.85,15618.0,United Kingdom
538573,20725,LUNCH BAG RED RETROSPOT,1,2011-04-25 11:46:00,1.77,15072.0,United Kingdom
538574,20725,LUNCH BAG RED RETROSPOT,3,2011-07-11 16:55:00,1.74,15449.0,United Kingdom
538575,71053,WHITE METAL LANTERN,1,2011-11-10 16:52:00,3.24,15311.0,United Kingdom
538576,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-09-07 09:10:00,4.48,15569.0,United Kingdom
538577,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-08-27 08:48:00,4.6,,United Kingdom
538578,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-08-19 13:01:00,8.06,15375.0,United Kingdom
538579,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-11-02 14:34:00,5.08,,Germany
538580,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-11-09 10:10:00,7.31,15197.0,United Kingdom
538581,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-25 15:50:00,11.51,15264.0,United Kingdom
538582,23203,JUMBO BAG DOILY PATTERNS,4,2011-10-19 08:15:00,1.98,15208.0,United Kingdom
538583,20725,LUNCH BAG RED RETROSPOT,2,2011-11-05 17:35:00,1.71,15753.0,United Kingdom
538584,22629,SPACEBOY LUNCH BOX,4,2011-08-26 10:54:00,1.9,15645.0,United Kingdom
538585,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2011-07-31 08:39:00,5.39,15782.0,United Kingdom
538586,22629,SPACEBOY LUNCH BOX,2,2011-10-26 12:29:00,2.14,15326.0,United Kingdom
538587,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-05-09 13:35:00,2.53,15272.0,United Kingdom
538588,21754,HOME BUILDING BLOCK WORD,1,2011-06-03 08:15:00,5.45,15141.0,United Kingdom
538589,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-10 09:11:00,2.72,15096.0,Germany
538590,21754,HOME BUILDING BLOCK WORD,6,2011-12-04 14:25:00,5.52,15396.0,Netherlands
538591,85099B,JUMBO BAG RED RETROSPOT,12,2011-11-07 11:53:00,1.89,15543.0,United Kingdom
538592,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-11-29 08:53:00,0.59,15348.0,United Kingdom
538593,POST,POSTAGE,12,2011-06-09 15:56:00,17.0,15053.0,United Kingdom
538594,71053,WHITE METAL LANTERN,1,2011-03-06 12:51:00,3.44,15389.0,United Kingdom
538595,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-03-15 14:48:00,7.03,15590.0,United Kingdom
538596,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-05 09:36:00,11.61,15314.0,United Kingdom
538597,20725,LUNCH BAG RED RETROSPOT,1,2011-03-27 10:12:00,1.57,15793.0,United Kingdom
538598,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-08-11 16:33:00,0.53,15082.0,United Kingdom
538599,21212,PACK OF 72 RETRO SPOT CAKE CASES,10,2011-04-01 15:44:00,0.58,15058.0,United Kingdom
538600,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-10-05 11:47:00,8.22,15025.0,United Kingdom
538601,71053,WHITE METAL LANTERN,1,2011-11-21 16:01:00,3.49,15694.0,United Kingdom
538602,71053,WHITE METAL LANTERN,2,2011-06-03 15:24:00,3.62,15644.0,United Kingdom
538603,23203,JUMBO BAG DOILY PATTERNS,2,2011-11-28 10:29:00,2.02,15088.0,United Kingdom
538604,22629,SPACEBOY LUNCH BOX,6,2011-04-16 17:36:00,2.0,15173.0,United Kingdom
538605,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-14 10:07:00,2.11,15790.0,United Kingdom
538606,POST,POSTAGE,2,2011-11-18 17:32:00,19.75,15093.0,United Kingdom
538607,22629,SPACEBOY LUNCH BOX,3,2011-12-07 16:12:00,1.84,,United Kingdom
538608,20725,LUNCH BAG RED RETROSPOT,3,2011-05-25 16:38:00,1.65,15074.0,United Kingdom
538609,21754,HOME BUILDING BLOCK WORD,1,2011-03-30 11:35:00,5.51,15488.0,United Kingdom
538610,47566,PARTY BUNTING,1,2011-11-08 16:30:00,4.9,15175.0,United Kingdom
538611,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-11-24 11:36:00,2.61,15599.0,United Kingdom
538612,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-28 13:48:00,12.05,15442.0,United Kingdom
538613,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-01-28 13:48:00,7.8,15738.0,United Kingdom
538614,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-07-30 15:26:00,2.58,,United Kingdom
538615,22629,SPACEBOY LUNCH BOX,12,2011-10-12 13:49:00,2.02,15119.0,United Kingdom
538616,71053,WHITE METAL LANTERN,1,2011-12-05 10:05:00,3.24,15105.0,United Kingdom
538617,85099B,JUMBO BAG RED RETROSPOT,1,2011-08-16 11:42:00,2.06,15431.0,United Kingdom
538618,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-1,2011-11-13 12:24:00,4.21,15609.0,United Kingdom
538619,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-11-19 12:37:00,5.07,15221.0,United Kingdom
538620,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-10-29 09:06:00,2.98,15358.0,United Kingdom
538621,20725,LUNCH BAG RED RETROSPOT,2,2011-10-25 11:07:00,1.66,15712.0,United Kingdom
538622,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-12-07 15:36:00,2.42,15615.0,United Kingdom
538623,47566,PARTY BUNTING,12,2011-10-11 11:09:00,4.9,15761.0,United Kingdom
538624,71053,WHITE METAL LANTERN,-1,2011-10-23 12:56:00,3.48,15433.0,United Kingdom
538625,POST,POSTAGE,6,2010-12-16 17:20:00,17.78,15059.0,United Kingdom
538626,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-04-08 16:14:00,4.79,15451.0,United Kingdom
538627,22423,REGENCY CAKESTAND 3 TIER,3,2011-06-08 15:18:00,12.71,,United Kingdom
538628,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-11-12 17:03:00,2.7,15014.0,EIRE
538629,20725,LUNCH BAG RED RETROSPOT,6,2011-03-05 17:05:00,1.55,15365.0,United Kingdom
538630,POST,POSTAGE,-3,2011-01-14 16:22:00,17.01,,United Kingdom
538631,22423,REGENCY CAKESTAND 3 TIER,10,2011-03-01 15:15:00,13.09,15520.0,France
538632,20725,LUNCH BAG RED RETROSPOT,1,2011-11-24 17:53:00,1.71,15599.0,United Kingdom
538633,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-10-30 10:53:00,0.52,15597.0,Belgium
538634,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-22 17:19:00,7.3,15402.0,France
538635,85099B,JUMBO BAG RED RETROSPOT,4,2011-08-08 09:52:00,1.88,,United Kingdom
538636,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-10-25 17:44:00,0.58,15610.0,United Kingdom
538637,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-11-02 08:11:00,2.51,15177.0,United Kingdom
538638,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-12-06 12:21:00,7.78,15642.0,United Kingdom
538639,71053,WHITE METAL LANTERN,2,2011-04-01 12:54:00,3.3,15659.0,United Kingdom
538640,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-10-10 08:41:00,3.84,15713.0,United Kingdom
538641,71053,WHITE METAL LANTERN,4,2011-10-12 16:11:00,3.46,15652.0,United Kingdom
538642,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-10-17 13:45:00,2.78,15626.0,United Kingdom
538643,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-11-22 16:58:00,0.56,15182.0,United Kingdom
538644,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-07-03 14:15:00,7.7,15655.0,United Kingdom
538645,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-10-17 10:38:00,2.95,15587.0,United Kingdom
538646,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-04 09:44:00,2.38,15618.0,United Kingdom
538647,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-02-18 17:55:00,4.38,15612.0,United Kingdom
538648,20725,LUNCH BAG RED RETROSPOT,3,2010-12-12 16:46:00,1.77,15711.0,United Kingdom
538649,47566,PARTY BUNTING,1,2011-07-05 14:12:00,4.53,15308.0,France
538650,47566,PARTY BUNTING,1,2011-11-11 12:49:00,4.44,15217.0,United Kingdom
538651,21754,HOME BUILDING BLOCK WORD,4,2010-12-09 12:46:00,5.47,15614.0,United Kingdom
538652,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-05-07 14:11:00,4.89,15518.0,United Kingdom
538653,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-07-18 16:12:00,8.28,15566.0,United Kingdom
538654,22423,REGENCY CAKESTAND 3 TIER,10,2011-10-12 15:16:00,12.7,15244.0,United Kingdom
538655,71053,WHITE METAL LANTERN,2,2011-11-24 16:25:00,3.12,15260.0,United Kingdom
538656,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-10-21 14:05:00,8.14,15595.0,United Kingdom
538657,71053,WHITE METAL LANTERN,4,2011-08-05 09:52:00,3.51,15662.0,United Kingdom
538658,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-10-21 12:48:00,7.11,15149.0,United Kingdom
538659,20725,LUNCH BAG RED RETROSPOT,4,2011-03-25 14:24:00,1.65,15638.0,United Kingdom
538660,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-19 09:30:00,2.57,15433.0,United Kingdom
538661,22423,REGENCY CAKESTAND 3 TIER,12,2011-07-19 12:11:00,12.82,15369.0,United Kingdom
538662,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-21 09:11:00,7.81,15787.0,United Kingdom
538663,47566,PARTY BUNTING,1,2011-07-04 11:02:00,4.19,15249.0,United Kingdom
538664,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-6,2011-11-11 14:19:00,2.67,15005.0,United Kingdom
538665,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-06-05 16:37:00,4.48,15493.0,United Kingdom
538666,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-12-19 15:12:00,4.41,15750.0,United Kingdom
538667,85099B,JUMBO BAG RED RETROSPOT,-12,2011-11-29 14:12:00,1.79,15204.0,United Kingdom
538668,22629,SPACEBOY LUNCH BOX,2,2011-03-22 16:37:00,1.76,,United Kingdom
538669,POST,POSTAGE,3,2011-10-28 10:46:00,16.6,15770.0,United Kingdom
538670,22629,SPACEBOY LUNCH BOX,10,2011-09-25 09:34:00,1.87,15116.0,United Kingdom
538671,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-02-07 11:22:00,2.69,15758.0,United Kingdom
538672,POST,POSTAGE,3,2011-01-21 13:38:00,18.16,15177.0,United Kingdom
538673,22423,REGENCY CAKESTAND 3 TIER,2,2011-01-28 09:42:00,13.55,,United Kingdom
538674,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-10-12 11:55:00,8.1,15735.0,United Kingdom
538675,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-11-16 16:13:00,8.28,15489.0,United Kingdom
538676,22629,SPACEBOY LUNCH BOX,2,2011-10-11 14:38:00,1.77,15042.0,United Kingdom
538677,20725,LUNCH BAG RED RETROSPOT,1,2011-08-28 10:44:00,1.6,15122.0,France
538678,POST,POSTAGE,3,2010-12-05 09:19:00,19.71,15709.0,United Kingdom
538679,23203,JUMBO BAG DOILY PATTERNS,2,2011-06-08 10:54:00,2.21,15010.0,Germany
538680,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-03-17 15:54:00,0.57,15608.0,United Kingdom
538681,85099B,JUMBO BAG RED RETROSPOT,4,2011-03-28 09:27:00,2.01,15563.0,United Kingdom
538682,20725,LUNCH BAG RED RETROSPOT,6,2011-11-13 15:43:00,1.58,15375.0,United Kingdom
538683,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-07-19 09:17:00,7.74,15242.0,United Kingdom
538684,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-27 14:14:00,2.46,15513.0,United Kingdom
538685,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-03-03 12:00:00,8.17,15226.0,France
538686,POST,POSTAGE,2,2011-07-20 14:48:00,18.37,15651.0,United Kingdom
538687,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-25 10:49:00,2.78,15327.0,United Kingdom
538688,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-11-25 08:44:00,2.97,15634.0,United Kingdom
538689,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-01-26 17:16:00,0.58,15696.0,France
538690,21212,PACK OF 72 RETRO SPOT CAKE CASES,6,2011-03-28 11:49:00,0.59,15354.0,United Kingdom
538691,85099B,JUMBO BAG RED RETROSPOT,6,2011-10-23 09:05:00,2.02,15706.0,United Kingdom
538692,POST,,1,2011-09-17 10:05:00,18.97,15094.0,United Kingdom
538693,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-06-10 13:34:00,4.79,,United Kingdom
538694,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-10-14 10:56:00,5.43,,United Kingdom
538695,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-11-11 14:41:00,2.92,15517.0,United Kingdom
538696,20725,LUNCH BAG RED RETROSPOT,4,2011-07-15 17:18:00,1.76,,United Kingdom
538697,23203,JUMBO BAG DOILY PATTERNS,3,2011-03-05 09:56:00,1.92,15445.0,United Kingdom
538698,47566,PARTY BUNTING,3,2011-05-28 12:00:00,4.71,15683.0,United Kingdom
538699,22629,SPACEBOY LUNCH BOX,2,2011-07-24 14:23:00,1.78,15073.0,United Kingdom
538700,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-22 16:58:00,2.53,15237.0,United Kingdom
538701,47566,PARTY BUNTING,1,2011-09-24 08:43:00,4.74,15606.0,Belgium
538702,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-10-16 14:33:00,4.18,15608.0,United Kingdom
538703,85099B,JUMBO BAG RED RETROSPOT,3,2011-11-03 14:43:00,2.12,15166.0,France
538704,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-09-26 11:48:00,4.52,15600.0,United Kingdom
538705,85099B,JUMBO BAG RED RETROSPOT,6,2011-10-18 17:00:00,1.93,15640.0,United Kingdom
538706,71053,WHITE METAL LANTERN,4,2011-10-22 10:38:00,3.66,15058.0,United Kingdom
538707,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-11-15 08:51:00,2.61,15629.0,United Kingdom
538708,22629,SPACEBOY LUNCH BOX,1,2011-08-11 13:41:00,1.96,,United Kingdom
538709,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-07-04 10:27:00,8.4,15515.0,United Kingdom
538710,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-09-21 11:51:00,7.29,15156.0,United Kingdom
538711,20725,LUNCH BAG RED RETROSPOT,2,2011-08-05 09:22:00,1.72,15096.0,United Kingdom
538712,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-07-25 11:44:00,7.81,15757.0,United Kingdom
538713,20725,LUNCH BAG RED RETROSPOT,-3,2010-12-29 13:46:00,1.56,15742.0,Netherlands
538714,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-04-15 10:14:00,7.93,15307.0,United Kingdom
538715,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-12-06 08:46:00,2.82,15292.0,United Kingdom
538716,21754,HOME BUILDING BLOCK WORD,2,2011-11-30 14:27:00,6.36,15584.0,United Kingdom
538717,POST,POSTAGE,3,2011-09-10 11:06:00,17.24,15378.0,United Kingdom
538718,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-12-18 10:07:00,2.77,15088.0,United Kingdom
538719,21754,HOME BUILDING BLOCK WORD,3,2011-09-19 15:10:00,6.2,15472.0,United Kingdom
538720,71053,WHITE METAL LANTERN,10,2011-11-04 09:28:00,3.33,15525.0,United Kingdom
538721,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-05-17 15:23:00,8.09,15369.0,United Kingdom
538722,20725,LUNCH BAG RED RETROSPOT,4,2011-10-08 15:16:00,1.76,15676.0,United Kingdom
538723,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-21 14:25:00,2.46,15765.0,United Kingdom
538724,22629,SPACEBOY LUNCH BOX,2,2011-10-11 16:01:00,1.88,15617.0,EIRE
538725,85099B,JUMBO BAG RED RETROSPOT,12,2011-11-21 11:08:00,1.97,15351.0,United Kingdom
538726,21212,PACK OF 72 RETRO SPOT CAKE CASES,6,2011-08-26 12:35:00,0.52,15519.0,United Kingdom
538727,20725,LUNCH BAG RED RETROSPOT,3,2011-11-03 10:04:00,1.49,,United Kingdom
538728,22629,SPACEBOY LUNCH BOX,1,2011-11-21 15:12:00,1.96,15655.0,United Kingdom
538729,20725,LUNCH BAG RED RETROSPOT,1,2011-02-24 13:28:00,1.74,15193.0,United Kingdom
538730,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-09-09 15:16:00,2.33,15244.0,United Kingdom
538731,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-10-27 17:26:00,6.96,,United Kingdom
538732,20725,LUNCH BAG RED RETROSPOT,1,2011-09-04 13:04:00,1.75,15053.0,United Kingdom
538733,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-10-14 09:18:00,3.89,15081.0,United Kingdom
538734,POST,POSTAGE,3,2011-03-01 12:31:00,18.66,15741.0,Germany
538735,71053,WHITE METAL LANTERN,24,2010-12-28 12:28:00,3.23,15092.0,United Kingdom
538736,POST,POSTAGE,6,2011-01-04 10:13:00,19.21,15186.0,United Kingdom
538737,85099B,JUMBO BAG RED RETROSPOT,-1,2011-10-04 10:26:00,1.95,15341.0,United Kingdom
538738,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-11-11 09:15:00,2.94,15599.0,United Kingdom
538739,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-10-14 14:40:00,2.61,15660.0,United Kingdom
538740,47566,PARTY BUNTING,2,2011-01-07 09:07:00,4.52,,United Kingdom
538741,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-12-04 16:39:00,5.13,15129.0,United Kingdom
538742,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-09-11 11:54:00,4.71,15715.0,United Kingdom
538743,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2011-10-29 15:21:00,4.28,,Spain
538744,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-07-16 13:16:00,4.59,15628.0,United Kingdom
538745,21754,HOME BUILDING BLOCK WORD,2,2011-12-07 17:54:00,5.67,15140.0,United Kingdom
538746,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-11-30 08:55:00,0.56,15216.0,United Kingdom
538747,20725,LUNCH BAG RED RETROSPOT,1,2011-11-11 15:19:00,1.56,15229.0,United Kingdom
538748,23203,JUMBO BAG DOILY PATTERNS,1,2011-11-10 14:07:00,2.06,15364.0,United Kingdom
538749,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-02-24 13:49:00,2.32,15429.0,United Kingdom
538750,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-12 13:56:00,2.49,15117.0,United Kingdom
538751,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-10-14 14:00:00,4.37,15532.0,United Kingdom
538752,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-05 11:27:00,2.77,15112.0,Netherlands
538753,23203,JUMBO BAG DOILY PATTERNS,2,2011-08-16 16:04:00,1.93,15733.0,United Kingdom
538754,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-02-15 09:22:00,5.27,15413.0,United Kingdom
538755,71053,WHITE METAL LANTERN,3,2011-11-11 12:08:00,3.17,15543.0,United Kingdom
538756,71053,WHITE METAL LANTERN,2,2011-05-17 13:51:00,3.25,15056.0,United Kingdom
538757,85099B,JUMBO BAG RED RETROSPOT,2,2011-12-03 11:49:00,2.13,15461.0,United Kingdom
538758,20725,LUNCH BAG RED RETROSPOT,1,2011-07-05 08:57:00,1.5,15457.0,United Kingdom
538759,47566,PARTY BUNTING,1,2011-09-15 13:37:00,5.03,15409.0,United Kingdom
538760,22629,SPACEBOY LUNCH BOX,4,2011-04-29 09:50:00,1.83,15358.0,United Kingdom
538761,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-10-23 14:21:00,3.88,15245.0,EIRE
538762,22629,SPACEBOY LUNCH BOX,2,2011-10-30 16:50:00,1.86,15376.0,United Kingdom
538763,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2010-12-06 08:04:00,3.96,15029.0,United Kingdom
538764,POST,POSTAGE,1,2011-10-17 17:36:00,19.58,15430.0,United Kingdom
538765,47566,PARTY BUNTING,2,2011-10-15 17:33:00,4.82,15656.0,United Kingdom
538766,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-10-21 11:55:00,4.61,15226.0,United Kingdom
538767,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2011-05-31 08:55:00,4.59,15595.0,United Kingdom
538768,47566,PARTY BUNTING,1,2011-10-15 08:00:00,4.19,15419.0,United Kingdom
538769,23203,JUMBO BAG DOILY PATTERNS,2,2011-10-13 09:32:00,1.97,15258.0,United Kingdom
538770,23203,,6,2011-11-10 15:00:00,1.97,15464.0,United Kingdom
538771,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-10-31 14:26:00,7.51,15110.0,United Kingdom
538772,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-06-28 14:51:00,2.54,15346.0,United Kingdom
538773,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-05-01 12:32:00,4.51,15352.0,United Kingdom
538774,22423,REGENCY CAKESTAND 3 TIER,3,2011-07-04 15:37:00,12.73,15041.0,United Kingdom
538775,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-07-28 09:26:00,4.12,,United Kingdom
538776,21754,HOME BUILDING BLOCK WORD,1,2011-10-14 12:51:00,6.43,15185.0,Netherlands
538777,47566,PARTY BUNTING,2,2011-06-30 10:08:00,4.91,15158.0,Germany
538778,85099B,JUMBO BAG RED RETROSPOT,6,2011-11-25 08:41:00,2.05,15010.0,United Kingdom
538779,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-28 09:28:00,2.71,15192.0,United Kingdom
538780,POST,POSTAGE,10,2011-03-26 16:37:00,17.5,15580.0,United Kingdom
538781,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-24 11:26:00,11.75,15182.0,United Kingdom
538782,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-02-04 17:48:00,2.41,15057.0,United Kingdom
538783,85099B,JUMBO BAG RED RETROSPOT,6,2011-11-25 09:50:00,1.86,15344.0,United Kingdom
538784,22423,REGENCY CAKESTAND 3 TIER,10,2011-06-19 10:43:00,13.22,15334.0,United Kingdom
538785,POST,POSTAGE,1,2011-11-02 17:26:00,19.69,15358.0,United Kingdom
538786,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-04-16 13:31:00,2.87,15014.0,United Kingdom
538787,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-02-03 15:33:00,4.53,15421.0,United Kingdom
538788,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-12-02 11:25:00,2.61,15179.0,United Kingdom
538789,47566,PARTY BUNTING,10,2011-02-25 11:31:00,4.83,15343.0,United Kingdom
538790,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-12-11 14:26:00,7.11,15450.0,United Kingdom
538791,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-10-18 17:49:00,4.57,15768.0,United Kingdom
